timestamp,date,time,portfolio_value,cash,positions,pnl,daily_pnl
20221101 11:14:59,20221101,11:14:59,499861.6345805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-138.36541944008786,-138.36541944008786
20221101 11:15:59,20221101,11:15:59,499863.03458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-136.96541944006458,-136.96541944006458
20221101 11:16:59,20221101,11:16:59,499864.73458055995,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.26541944005294,-135.26541944005294
20221101 11:17:59,20221101,11:17:59,499865.8845805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-134.11541944008786,-134.11541944008786
20221101 11:18:59,20221101,11:18:59,499866.93458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-133.0654194400413,-133.0654194400413
20221101 11:19:59,20221101,11:19:59,499863.03458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-136.96541944006458,-136.96541944006458
20221101 11:20:59,20221101,11:20:59,499864.98458055995,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.01541944005294,-135.01541944005294
20221101 11:21:59,20221101,11:21:59,499863.98458055995,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-136.01541944005294,-136.01541944005294
20221101 11:22:59,20221101,11:22:59,499864.68458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.3154194400413,-135.3154194400413
20221101 11:23:59,20221101,11:23:59,499864.28458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.71541944006458,-135.71541944006458
20221101 11:24:59,20221101,11:24:59,499863.1345805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-136.86541944008786,-136.86541944008786
20221101 11:25:59,20221101,11:25:59,499862.98458055995,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-137.01541944005294,-137.01541944005294
20221101 11:26:59,20221101,11:26:59,499864.93458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.0654194400413,-135.0654194400413
20221101 11:27:59,20221101,11:27:59,499863.3345805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-136.66541944007622,-136.66541944007622
20221101 11:28:59,20221101,11:28:59,499863.18458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-136.8154194400413,-136.8154194400413
20221101 11:29:59,20221101,11:29:59,499862.78458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-137.21541944006458,-137.21541944006458
20221101 11:30:59,20221101,11:30:59,499862.23458055995,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-137.76541944005294,-137.76541944005294
20221101 11:31:59,20221101,11:31:59,499860.68458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-139.3154194400413,-139.3154194400413
20221101 11:32:59,20221101,11:32:59,499864.3845805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.61541944008786,-135.61541944008786
20221101 11:33:59,20221101,11:33:59,499866.3845805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-133.61541944008786,-133.61541944008786
20221101 11:34:59,20221101,11:34:59,499865.53458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-134.46541944006458,-134.46541944006458
20221101 11:35:59,20221101,11:35:59,499866.03458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-133.96541944006458,-133.96541944006458
20221101 11:36:59,20221101,11:36:59,499866.1345805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-133.86541944008786,-133.86541944008786
20221101 11:37:59,20221101,11:37:59,499865.03458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-134.96541944006458,-134.96541944006458
20221101 11:38:59,20221101,11:38:59,499864.73458055995,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.26541944005294,-135.26541944005294
20221101 11:39:59,20221101,11:39:59,499864.1345805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.86541944008786,-135.86541944008786
20221101 11:40:59,20221101,11:40:59,499866.3345805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-133.66541944007622,-133.66541944007622
20221101 11:41:59,20221101,11:41:59,499864.5845805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.41541944007622,-135.41541944007622
20221101 11:42:59,20221101,11:42:59,499864.68458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-135.3154194400413,-135.3154194400413
20221101 11:43:59,20221101,11:43:59,499865.53458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-134.46541944006458,-134.46541944006458
20221101 11:44:59,20221101,11:44:59,499861.68458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-138.3154194400413,-138.3154194400413
20221101 11:45:59,20221101,11:45:59,499862.8345805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-137.16541944007622,-137.16541944007622
20221101 11:46:59,20221101,11:46:59,499860.78458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-139.21541944006458,-139.21541944006458
20221101 11:47:59,20221101,11:47:59,499858.68458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-141.3154194400413,-141.3154194400413
20221101 11:48:59,20221101,11:48:59,499861.28458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-138.71541944006458,-138.71541944006458
20221101 11:49:59,20221101,11:49:59,499859.3845805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-140.61541944008786,-140.61541944008786
20221101 11:50:59,20221101,11:50:59,499860.43458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-139.5654194400413,-139.5654194400413
20221101 11:51:59,20221101,11:51:59,499859.1345805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-140.86541944008786,-140.86541944008786
20221101 11:52:59,20221101,11:52:59,499860.48458055995,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-139.51541944005294,-139.51541944005294
20221101 11:53:59,20221101,11:53:59,499861.5845805599,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-138.41541944007622,-138.41541944007622
20221101 11:54:59,20221101,11:54:59,499863.03458055994,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-136.96541944006458,-136.96541944006458
20221101 11:55:59,20221101,11:55:59,499860.93458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-139.0654194400413,-139.0654194400413
20221101 11:56:59,20221101,11:56:59,499860.93458055996,499078.03458055994,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-139.0654194400413,-139.0654194400413
20221101 11:57:59,20221101,11:57:59,499855.06682055985,499073.81682055985,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-144.93317944015143,-144.93317944015143
20221101 11:58:59,20221101,11:58:59,499849.26706594793,499068.1170659479,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341800CE:1; BANKNIFTY22110341800PE:1,-150.7329340520664,-150.7329340520664
20221101 11:59:59,20221101,11:59:59,499846.80230672396,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-153.19769327604445,-153.19769327604445
20221101 12:00:59,20221101,12:00:59,499844.05230672396,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-155.94769327604445,-155.94769327604445
20221101 12:01:59,20221101,12:01:59,499845.65230672393,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-154.34769327606773,-154.34769327606773
20221101 12:02:59,20221101,12:02:59,499846.2523067239,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-153.747693276091,-153.747693276091
20221101 12:03:59,20221101,12:03:59,499847.0023067239,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-152.997693276091,-152.997693276091
20221101 12:04:59,20221101,12:04:59,499847.05230672396,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-152.94769327604445,-152.94769327604445
20221101 12:05:59,20221101,12:05:59,499847.55230672396,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-152.44769327604445,-152.44769327604445
20221101 12:06:59,20221101,12:06:59,499850.15230672393,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-149.84769327606773,-149.84769327606773
20221101 12:07:59,20221101,12:07:59,499849.4523067239,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-150.54769327607937,-150.54769327607937
20221101 12:08:59,20221101,12:08:59,499844.30230672396,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-155.69769327604445,-155.69769327604445
20221101 12:09:59,20221101,12:09:59,499846.9523067239,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-153.04769327607937,-153.04769327607937
20221101 12:10:59,20221101,12:10:59,499848.55230672396,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-151.44769327604445,-151.44769327604445
20221101 12:11:59,20221101,12:11:59,499852.80230672396,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-147.19769327604445,-147.19769327604445
20221101 12:12:59,20221101,12:12:59,499856.30230672396,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-143.69769327604445,-143.69769327604445
20221101 12:13:59,20221101,12:13:59,499856.5023067239,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-143.497693276091,-143.497693276091
20221101 12:14:59,20221101,12:14:59,499854.85230672394,499074.65230672393,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-145.1476932760561,-145.1476932760561
20221101 12:15:59,20221101,12:15:59,499856.1435474999,499083.2935474999,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-143.85645250009838,-143.85645250009838
20221101 12:16:59,20221101,12:16:59,499854.5784574679,499079.4284574679,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-145.42154253210174,-145.42154253210174
20221101 12:17:59,20221101,12:17:59,499842.20879678783,499061.40879678784,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-157.7912032121676,-157.7912032121676
20221101 12:18:59,20221101,12:18:59,499841.70143252786,499069.6014325279,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-158.29856747214217,-158.29856747214217
20221101 12:19:59,20221101,12:19:59,499840.24379675585,499058.8937967559,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-159.75620324414922,-159.75620324414922
20221101 12:20:59,20221101,12:20:59,499828.8677870199,499055.8677870199,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341700CE:1; BANKNIFTY22110341700PE:1,-171.1322129801265,-171.1322129801265
20221101 12:21:59,20221101,12:21:59,499835.2366328799,499061.33663287986,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-164.76336712011835,-164.76336712011835
20221101 12:22:59,20221101,12:22:59,499832.83663287986,499061.33663287986,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-167.16336712014163,-167.16336712014163
20221101 12:23:59,20221101,12:23:59,499830.4827478279,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-169.5172521721106,-169.5172521721106
20221101 12:24:59,20221101,12:24:59,499832.38274782785,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-167.61725217214553,-167.61725217214553
20221101 12:25:59,20221101,12:25:59,499834.63274782785,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-165.36725217214553,-165.36725217214553
20221101 12:26:59,20221101,12:26:59,499833.2327478279,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-166.7672521721106,-166.7672521721106
20221101 12:27:59,20221101,12:27:59,499832.38274782785,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-167.61725217214553,-167.61725217214553
20221101 12:28:59,20221101,12:28:59,499834.33274782787,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-165.66725217213389,-165.66725217213389
20221101 12:29:59,20221101,12:29:59,499832.7827478279,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-167.21725217212224,-167.21725217212224
20221101 12:30:59,20221101,12:30:59,499833.93274782784,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-166.06725217215717,-166.06725217215717
20221101 12:31:59,20221101,12:31:59,499840.68274782784,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-159.31725217215717,-159.31725217215717
20221101 12:32:59,20221101,12:32:59,499847.7827478279,499058.58274782787,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-152.21725217212224,-152.21725217212224
20221101 12:33:59,20221101,12:33:59,499877.3904721759,499045.1904721759,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-122.60952782409731,-122.60952782409731
20221101 12:34:59,20221101,12:34:59,499874.9419138479,499059.34191384795,BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1; NIFTY22110318150CE:1; NIFTY22110318150PE:1,-125.05808615207206,-125.05808615207206
20221101 12:35:59,20221101,12:35:59,499870.34191384795,499059.34191384795,BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1; NIFTY22110318150CE:1; NIFTY22110318150PE:1,-129.65808615204878,-129.65808615204878
20221101 12:36:59,20221101,12:36:59,499870.1919138479,499059.34191384795,BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1; NIFTY22110318150CE:1; NIFTY22110318150PE:1,-129.80808615207206,-129.80808615207206
20221101 12:37:59,20221101,12:37:59,499852.848293424,499053.698293424,BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1; NIFTY22110318200CE:1; NIFTY22110318200PE:1,-147.1517065759981,-147.1517065759981
20221101 12:38:59,20221101,12:38:59,499855.4606590521,499056.2606590521,NIFTY22110318150CE:1; NIFTY22110318150PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-144.5393409478711,-144.5393409478711
20221101 12:39:59,20221101,12:39:59,499862.5606590521,499056.2606590521,NIFTY22110318150CE:1; NIFTY22110318150PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-137.43934094789438,-137.43934094789438
20221101 12:40:59,20221101,12:40:59,499853.6106590521,499056.2606590521,NIFTY22110318150CE:1; NIFTY22110318150PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-146.38934094790602,-146.38934094790602
20221101 12:41:59,20221101,12:41:59,499860.9768390921,499056.0768390921,BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1; NIFTY22110318150CE:1; NIFTY22110318150PE:1,-139.02316090790555,-139.02316090790555
20221101 12:42:59,20221101,12:42:59,499859.7268390921,499056.0768390921,BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1; NIFTY22110318150CE:1; NIFTY22110318150PE:1,-140.27316090790555,-140.27316090790555
20221101 12:43:59,20221101,12:43:59,499853.6458886842,499049.9458886842,BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1; NIFTY22110318200CE:1; NIFTY22110318200PE:1,-146.35411131579895,-146.35411131579895
20221101 12:44:59,20221101,12:44:59,499847.4958886842,499049.9458886842,BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1; NIFTY22110318200CE:1; NIFTY22110318200PE:1,-152.50411131582223,-152.50411131582223
20221101 12:45:59,20221101,12:45:59,499842.3665387241,499048.2665387241,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-157.63346127589466,-157.63346127589466
20221101 12:46:59,20221101,12:46:59,499839.6229637281,499043.9229637281,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-160.37703627190785,-160.37703627190785
20221101 12:47:59,20221101,12:47:59,499833.2500788602,499036.8000788602,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-166.74992113979533,-166.74992113979533
20221101 12:48:59,20221101,12:48:59,499836.8000788602,499036.8000788602,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-163.19992113980697,-163.19992113980697
20221101 12:49:59,20221101,12:49:59,499835.9500788602,499036.8000788602,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-164.0499211397837,-164.0499211397837
20221101 12:50:59,20221101,12:50:59,499830.5055638562,499034.5555638562,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-169.49443614378106,-169.49443614378106
20221101 12:51:59,20221101,12:51:59,499820.8763178682,499016.72631786816,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341600CE:1; BANKNIFTY22110341600PE:1,-179.12368213181617,-179.12368213181617
20221101 12:52:59,20221101,12:52:59,499816.7337536721,499021.2837536721,NIFTY22110318200CE:1; NIFTY22110318200PE:1; BANKNIFTY22110341500CE:1; BANKNIFTY22110341500PE:1,-183.26624632789753,-183.26624632789753
